stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
0610VR191,chwpdjt,"Northwich, Interchange (Stand A)",53.26081,-2.51234,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0610VR191
069000010182,wrgmdga,"Warrington, Academy Way (Stop DB)",53.38784,-2.59128,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010182
069000010222,wrgmdtm,"Warrington, White Hart (Stop AC)",53.38886,-2.59686,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010222
069000010223,wrgmdmd,"Warrington, Legh Street (Stop AE)",53.38944,-2.59726,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010223
069000010240,wrgmdmj,"Warrington, Rylands Street (Stop BA)",53.38784,-2.59423,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010240
069000010250,wrgmdmp,"Warrington, Rylands Street (Stop BB)",53.38795,-2.59344,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010250
069000010265,wrgmdgt,"Warrington, Bridge Street (Stop CB)",53.38668,-2.59191,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010265
069000010310,wrgmdgw,"Warrington, Central Station (Stop FA)",53.39281,-2.59386,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010310
069000010311,wrgmdja,"Warrington, Central Station (Stop FB)",53.39305,-2.59394,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010311
069000010340,wrgagwa,"Bewsey, Owen Street (cnr)",53.39856,-2.59444,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010340
069000010341,wrgagwj,"Bewsey, o/s Tesco",53.39697,-2.59427,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010341
069000010350,wrgagpw,"Longford, opp Ireland Street",53.40113,-2.59452,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010350
069000010360,wrgdjgj,"Longford, opp Alder Lane",53.40463,-2.59459,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010360
069000010370,wrgdjpt,"Longford, opp Winwick Road College",53.40699,-2.59480,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010370
069000010372,wrgdjpd,"Longford, by Sandy Lane",53.41245,-2.58659,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010372
069000010380,wrgdjga,"Longford, o/s Alban Retail Park",53.40891,-2.59626,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010380
069000010390,wrgdatp,"Hulme, Sandy Lane West (N-bound)",53.41338,-2.59802,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010390
069000010400,wrgdapw,"Hulme, Mill Lane (cnr)",53.41899,-2.59865,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010400
069000010410,wrgmamt,"Winwick, o/s B&Q",53.42428,-2.59831,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010410
069000010420,wrgmapd,"Winwick, opp St Oswald Church",53.43150,-2.59951,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010420
069000010421,wrgmamj,"Winwick, opp Old School House Lane",53.43387,-2.60219,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010421
069000010422,wrgawgj,"Hermitage Green, o/s Cop Holt Farm",53.43839,-2.60739,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010422
069000010740,wrgmamd,"Winwick, Ilex Avenue (cnr)",53.43157,-2.59269,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010740
069000010750,wrgadwp,"Arbury, opp Falcondale Road",53.43186,-2.58995,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010750
069000010760,wrgdmja,"Myddleton, opp Delph Lane",53.43361,-2.57833,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010760
069000010780,wrgdwad,"Smithy Brow, o/s Southworth Farm",53.43615,-2.56906,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010780
069000010800,wrgjmaw,"Croft, opp The Horseshoe",53.43790,-2.55538,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010800
069000010810,wrgjgtm,"Croft, adj General Elliot",53.44019,-2.55201,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010810
069000010820,wrgdjda,"Little Town, opp Hodgekinson Farm",53.44345,-2.54760,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010820
069000010830,wrgdjdm,"Little Town, opp Lady Lane",53.44496,-2.54280,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010830
069000010850,wrgjajm,"Wigshaw, Glaziers Lane (cnr)",53.44880,-2.53121,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010850
069000010860,wrgjajt,"Wigshaw, nr Linear Park",53.45120,-2.52835,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010860
069000010910,wrgapdm,"Culcheth, opp CPS Centre",53.45271,-2.52058,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010910
069000010920,wrgapgd,"Culcheth, o/s Library",53.45249,-2.51797,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010920
069000010930,wrgapgj,"Culcheth, Culcheth Hall Drive (cnr)",53.45315,-2.51486,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010930
069000010940,wrgapgp,"Culcheth, opp Holcroft Lane",53.45599,-2.50610,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010940
069000010950,wrgjmpm,"Culcheth, opp Mee Brow Playground",53.45809,-2.49935,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010950
069000010960,wrgjmjt,"Fowley Common, nr Fowley Common Lane",53.45983,-2.49472,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010960
069000010970,wrgjmpa,"Glazebury, o/s George & Dragon",53.46376,-2.49323,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010970
069000010975,wrgjmgm,"Glazebury, opp Chat Moss Hotel",53.46642,-2.49345,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010975
069000010980,wrgjmgw,"Glazebury, opp Coronation Avenue",53.46957,-2.49459,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010980
069000010990,wrgjmpg,"Glazebury, opp Hurst Mill Lane",53.47427,-2.49615,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000010990
069000011000,wrgjmgd,"Glazebury, opp Bents Garden Centre",53.47602,-2.49731,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011000
069000011010,wrgjmjm,"Glazebury, o/s Foresters Arms",53.47822,-2.49847,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011010
069000011020,wrgdtda,"Risley, opp Risley HMP",53.43967,-2.52549,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011020
069000011190,wrgdpap,"Orford, nr Norris Street",53.40135,-2.58115,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011190
069000011240,wrgdjpa,"Longford, adj Sandy Lane",53.41258,-2.58681,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011240
069000011241,wrgdjmj,"Longford, Kirkstone Avenue (cnr)",53.41283,-2.58312,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011241
069000011260,wrgdpgp,"Orford, Lyndale Avenue (cnr)",53.40396,-2.57722,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011260
069000011261,wrgdmwg,"Orford, opp Withers Avenue",53.40222,-2.58070,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011261
069000011270,wrgdmwm,"Orford, opp Hallows Avenue",53.40494,-2.57455,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011270
069000011290,wrgawtj,"Howley, Orchard Street (cnr)",53.39003,-2.58510,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011290
069000011300,wrgdadt,"Howley, o/s Sainsburys",53.39097,-2.58172,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011300
069000011310,wrgdaga,"Howley, opp St Elphin's Park",53.39336,-2.57950,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011310
069000011320,wrgdadg,"Howley, opp Helsby Street",53.39544,-2.57619,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011320
069000011327,wrgdtjm,"Gorse Covert, opp The Poacher",53.42800,-2.50505,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011327
069000011330,wrgamgp,"Bruche, nr Cemetery",53.39714,-2.57335,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011330
069000011340,wrgajwp,"Bruche, nr Briarwood Avenue",53.39846,-2.56997,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011340
069000011350,wrgajwj,"Bruche, nr Beresford Street",53.39809,-2.57201,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011350
069000011360,wrgamdj,"Bruche, opp Padgate Stores",53.39924,-2.56915,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011360
069000011380,wrgdmtp,"Orford, opp Derek Avenue",53.40650,-2.57427,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011380
069000011390,wrgdpaj,"Orford, opp Martin Avenue",53.40882,-2.57381,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011390
069000011400,wrgdmtj,"Orford, adj Capesthorne Road",53.41020,-2.57481,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011400
069000011401,wrgdapg,"Hulme, opp Howson Road",53.41530,-2.58148,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011401
069000011402,wrgdpgd,"Orford, Statham Avenue (cnr)",53.41354,-2.57921,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011402
069000011410,wrgajdj,"Blackbrook, Meteor Crescent (cnr)",53.41333,-2.57488,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011410
069000011411,wrgajdt,"Blackbrook, o/s The Greenwood Pub",53.41440,-2.57167,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011411
069000011420,wrgdpdw,"Orford, Greenwood Crescent (cnr)",53.41178,-2.57639,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011420
069000011430,wrgdama,"Hulme, Brathay Close (cnr)",53.41771,-2.58658,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011430
069000011440,wrgdamp,"Hulme, Cleveland Road (cnr)",53.41887,-2.58947,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011440
069000011490,wrgdawa,"Hulme, opp St Stephens Church",53.41395,-2.59037,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011490
069000011500,wrgdatm,"Hulme, adj Cleveland Road",53.41570,-2.59318,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011500
069000011530,wrgmapj,"Winwick, o/s Post Office (Unmarked)",53.43102,-2.59655,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011530
069000011550,wrgajda,"Blackbrook, opp Merrick Close",53.41506,-2.56840,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011550
069000011600,wrgamam,"Bruche, opp Mason Avenue",53.40162,-2.56749,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011600
069000011610,wrgdptw,"Padgate, opp St Oswalds Church",53.40293,-2.56448,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011610
069000011620,wrgdptj,"Padgate, o/s Methodist Church",53.40462,-2.56073,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011620
069000011718,wrgdmwd,"Orford, nr Poplars Avenue",53.41233,-2.57652,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011718
069000011740,wrgatwt,"Fearnhead, opp Valiant Close",53.41149,-2.56023,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011740
069000011790,wrgatpa,"Fearnhead, o/s Farmers Arms",53.41241,-2.55600,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011790
069000011800,wrgatmj,"Fearnhead, opp Barnes Avenue",53.41307,-2.55289,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011800
069000011810,wrgatpw,"Fearnhead, nr Padgate Campus",53.41405,-2.54738,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011810
069000011820,wrgdpwd,"Padgate, opp Stocks Pub",53.40630,-2.55712,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011820
069000011850,wrgatpd,"Longbarn, opp Freshfields Drive",53.41050,-2.54421,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011850
069000011851,wrgatmt,"Longbarn, Carpenter Grove (cnr)",53.40900,-2.55058,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011851
069000011860,wrgmjgw,"Longbarn, nr Blackburne Close",53.41128,-2.54053,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011860
069000011890,wrgjgag,"Birchwood, opp Turf & Feather",53.42095,-2.53545,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011890
069000011900,wrgjdmw,"Birchwood, opp Copperfield Close",53.42591,-2.53631,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011900
069000011910,wrgmjpd,"Locking Stumps, Strawberry Close (cnr)",53.42156,-2.53869,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011910
069000011912,wrgjdtj,"Birchwood, nr Kelvin Close",53.42944,-2.53193,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011912
069000011920,wrgjdma,"Risley, Warrington Road (cnr)",53.42985,-2.52828,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011920
069000011970,wrgapjd,"Culcheth, opp Newchurch Lane",53.44911,-2.52160,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011970
069000011975,wrgdtat,"Risley, opp Merefield",53.43743,-2.52706,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011975
069000011976,wrgdtdj,"Risley, opp Noggin Inn",53.43223,-2.52683,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000011976
069000012280,wrgjdjp,"Birchwood, opp Birchwood Centre",53.41337,-2.53021,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000012280
069000012295,wrgjdpm,"Oakwood, opp Foxwood School",53.41814,-2.52437,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000012295
069000012296,wrgjdjw,"Birchwood, opp Library",53.41634,-2.52760,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000012296
069000012300,wrgjdjm,"Birchwood, o/s Birchwood Centre",53.41350,-2.53015,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000012300
069000012301,wrgjdmd,"Birchwood, o/s Birchwood Station",53.41272,-2.52588,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000012301
069000012320,wrgjgam,"Oakwood, Whinchat Drive (cnr, Unmarked)",53.41676,-2.51900,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000012320
069000012330,wrgjdtp,"Oakwood, opp Nelsons Quarterdeck (Unmarked)",53.41800,-2.51596,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000012330
069000012340,wrgdtga,"Oakwood, opp Jay Close",53.41983,-2.51163,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000012340
069000012350,wrgdtgm,"Oakwood, opp Keyes Close",53.42198,-2.51534,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000012350
069000012352,wrgjdmj,"Oakwood, opp Fire Station",53.42003,-2.52465,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=069000012352
